StudentID,Gender,BirthYear,Major,GPA,CreditsCompleted,PartTime,Scholarship,Dropout
501,Male,2004,BUS,2.9011,65,Yes,No,0
502,Male,2006,HSCI,2.7712,31,Yes,No,0
503,Male,2006,ARTS,2.70625,9,Yes,No,0
504,Male,1996,BUS,2.8145,24,Yes,No,1
505,Male,2006,ARTS,2.92275,81,Yes,Yes,0
506,Male,1997,ARTS,2.881615,108,Yes,No,0
507,Male,1998,FCAT,3.031,97,Yes,No,0
508,Male,2006,EDUC,2.9877,92,Yes,No,0
509,Male,2006,ENV,3.2475,44,Yes,No,1
510,Male,2003,APSC,2.70625,23,Yes,No,1
511,Male,2006,ARTS,2.61965,2,Yes,No,0
512,Male,1992,SCI,2.598,61,No,No,1
513,Male,1996,FCAT,3.031,78,Yes,No,0
514,Male,1984,ENV,2.165,66,No,No,1
515,Male,1985,SCI,3.031,54,No,No,1
516,Male,1985,SCI,3.031,94,Yes,No,1
517,Male,1974,BUS,2.598,9,Yes,No,0
518,Male,2001,EDUC,2.9877,101,Yes,No,1
519,Male,1976,SCI,2.881615,54,No,No,1
520,Male,2001,EDUC,2.5547,21,Yes,No,1
521,Male,2006,ARTS,2.92275,13,Yes,Yes,0
522,Male,2006,ENV,2.8145,72,Yes,No,0
523,Male,2004,SCI,3.2475,81,Yes,No,0
524,Male,2006,BUS,3.22585,7,Yes,Yes,0
525,Male,2006,HSCI,3.897,101,Yes,No,1
526,Female,1993,FCAT,2.881615,14,Yes,No,1
527,Female,2000,FCAT,2.881615,109,Yes,No,0
528,Female,2000,APSC,3.13925,14,Yes,No,0
529,Female,1998,APSC,2.3815,51,Yes,No,1
530,Female,2006,ENV,3.3341,69,Yes,No,1
531,Female,2005,APSC,2.7279,53,Yes,Yes,0
532,Female,2002,FCAT,2.87945,75,Yes,No,1
533,Female,2006,ARTS,3.13925,41,Yes,No,0
534,Female,2004,ARTS,2.598,18,Yes,No,1
535,Female,1999,APSC,3.2475,39,Yes,No,0
536,Female,2000,ENV,3.2475,68,No,No,0
537,Female,1997,FCAT,3.2475,26,Yes,No,1
538,Female,2003,HSCI,2.74955,73,Yes,No,0
539,Female,2003,BUS,3.031,42,Yes,No,0
540,Female,2005,EDUC,2.7712,51,Yes,No,1
541,Female,1996,ARTS,2.74955,45,Yes,No,0
542,Female,2004,APSC,2.53305,13,Yes,No,0
543,Female,2003,BUS,3.2475,63,Yes,Yes,0
544,Female,2006,ARTS,3.3341,60,Yes,Yes,0
545,Female,2006,FCAT,2.74955,97,Yes,Yes,0
546,Female,2004,APSC,2.87945,57,Yes,No,0
547,Female,1999,FCAT,2.598,48,Yes,No,0
548,Female,2002,FCAT,2.881615,78,Yes,No,0
549,Female,2006,ARTS,3.22585,28,Yes,No,0
550,Female,2005,APSC,2.70625,118,Yes,No,0
551,Female,2005,FCAT,2.7279,25,Yes,No,1
552,Female,1999,EDUC,2.881615,26,Yes,No,1
553,Female,2003,ARTS,2.48975,66,Yes,No,1
554,Female,2005,FCAT,2.53305,66,Yes,No,1
555,Female,2004,APSC,2.881615,34,Yes,No,1
556,Female,1999,BUS,3.2475,59,Yes,No,1
557,Female,2004,APSC,2.8145,60,Yes,No,0
558,Female,2006,APSC,3.48565,98,Yes,No,0
559,Female,2001,HSCI,2.8145,113,Yes,No,0
560,Female,2001,ARTS,2.40315,69,Yes,No,0
561,Female,2003,BUS,3.031,77,Yes,No,0
562,Female,2004,ENV,2.8578,89,Yes,No,0
563,Female,1999,ENV,3.00935,2,No,No,1
564,Female,2006,ENV,2.8578,32,Yes,No,0
565,Female,2002,ARTS,2.57635,41,Yes,No,0
566,Female,1997,FCAT,2.881615,12,Yes,No,0
567,Female,1999,BUS,2.881615,28,Yes,No,1
568,Female,2006,FCAT,2.79285,8,Yes,No,1
569,Female,2004,BUS,2.7712,31,Yes,No,0
570,Female,1997,BUS,2.598,21,Yes,No,0
571,Female,2004,SCI,2.8145,85,No,No,0
572,Female,2002,APSC,2.8145,57,Yes,No,1
573,Female,2005,FCAT,2.40315,56,Yes,No,1
574,Female,2004,APSC,2.61965,97,Yes,No,0
575,Female,2005,APSC,2.53305,9,Yes,No,0
576,Female,1995,BUS,2.881615,24,Yes,No,1
577,Female,2005,ARTS,3.22585,61,Yes,No,0
578,Male,1996,ENV,3.7238,62,No,Yes,0
579,Male,2004,SCI,2.9011,75,Yes,No,0
580,Male,2004,ARTS,2.9444,114,Yes,No,0
581,Male,1993,SCI,2.881615,2,No,No,1
582,Male,2006,ARTS,3.05265,82,Yes,No,0
583,Male,2005,FCAT,3.05265,96,Yes,No,0
584,Male,2006,APSC,3.2042,46,Yes,No,0
585,Male,2005,HSCI,2.2083,54,Yes,No,0
586,Male,2006,APSC,3.09595,25,Yes,Yes,0
587,Male,2005,BUS,2.598,12,Yes,No,0
588,Male,2006,EDUC,2.61965,6,Yes,Yes,0
589,Male,2005,HSCI,2.6413,33,Yes,No,0
590,Male,2005,HSCI,2.6413,21,Yes,No,0
591,Male,2006,FCAT,2.66295,83,Yes,No,0
592,Male,2005,ARTS,2.87945,106,Yes,No,0
593,Male,2004,FCAT,2.3815,22,Yes,Yes,0
594,Male,2004,FCAT,3.35575,47,Yes,No,0
595,Male,2004,BUS,2.57635,13,Yes,No,0
596,Male,1995,ENV,2.598,93,No,No,1
597,Male,2004,EDUC,2.881615,86,Yes,Yes,1
598,Male,1993,EDUC,3.09595,110,Yes,No,1
599,Male,2004,FCAT,3.22585,51,Yes,No,0
600,Male,2003,BUS,2.87945,82,Yes,No,0
601,Male,2001,ENV,3.031,38,Yes,No,1
602,Male,2003,ARTS,2.6413,40,Yes,No,1
603,Male,2000,ARTS,3.6805,35,Yes,No,0
604,Male,1997,SCI,2.598,5,No,No,0
605,Male,2006,ARTS,3.09595,22,Yes,Yes,0
606,Male,2003,APSC,2.48975,9,Yes,No,1
607,Male,2005,ENV,2.66295,98,Yes,Yes,1
608,Male,2005,ARTS,2.83615,84,Yes,Yes,0
609,Male,2006,BUS,2.74955,95,Yes,No,1
610,Male,2006,ARTS,2.7279,59,Yes,Yes,0
611,Male,2004,EDUC,2.4248,29,Yes,Yes,0
612,Male,2000,SCI,3.2475,96,No,No,0
613,Male,2004,ARTS,2.5114,69,Yes,No,0
614,Male,2004,APSC,2.5547,4,Yes,No,0
615,Male,2005,ARTS,2.8145,118,Yes,Yes,0
616,Male,2006,ARTS,3.1176,78,Yes,Yes,0
617,Male,2004,SCI,2.27325,56,Yes,Yes,0
618,Male,2004,ARTS,3.09595,42,Yes,No,0
619,Male,2005,ARTS,2.96605,51,Yes,Yes,0
620,Male,2005,BUS,3.031,88,Yes,No,0
621,Male,2004,EDUC,2.881615,76,Yes,No,0
622,Male,2005,APSC,2.5114,5,Yes,No,1
623,Male,2005,EDUC,2.53305,100,Yes,No,1
624,Male,2006,ARTS,2.96605,1,Yes,Yes,0
625,Male,2001,ARTS,2.5114,16,Yes,Yes,1
626,Male,2003,EDUC,2.881615,87,Yes,No,1
627,Male,2001,SCI,2.8145,11,No,No,0
628,Male,2005,ARTS,2.2949,43,Yes,No,0
629,Male,2006,EDUC,2.70625,53,Yes,No,0
630,Male,2005,EDUC,2.9011,77,Yes,No,0
631,Male,1999,ARTS,2.881615,6,Yes,Yes,0
632,Male,2005,EDUC,2.53305,117,Yes,No,0
633,Male,2005,ARTS,2.9444,89,Yes,Yes,0
634,Male,2000,HSCI,2.598,31,Yes,Yes,0
635,Male,2006,FCAT,2.92275,28,Yes,Yes,0
636,Male,2005,SCI,2.6413,45,Yes,Yes,0
637,Male,2006,ARTS,3.18255,102,Yes,Yes,0
638,Male,1997,ENV,2.598,72,No,No,0
639,Male,2005,SCI,2.61965,77,Yes,No,0
640,Male,2006,EDUC,2.92275,52,Yes,Yes,1
641,Male,1990,FCAT,2.8145,80,Yes,No,1
642,Male,2006,APSC,2.7712,112,Yes,No,0
643,Male,2006,APSC,2.79285,24,Yes,No,0
644,Male,2006,ARTS,3.09595,52,Yes,No,0
645,Male,2004,EDUC,2.3382,93,Yes,No,1
646,Male,2005,APSC,2.8145,108,Yes,Yes,0
647,Male,2003,SCI,2.92275,28,Yes,No,0
648,Male,1998,ENV,3.031,92,No,No,0
649,Male,1997,HSCI,2.598,81,Yes,No,0
650,Male,2004,FCAT,2.53305,94,Yes,No,0
651,Male,2006,SCI,3.26915,82,Yes,No,0
652,Male,2001,BUS,3.031,80,Yes,No,0
653,Male,2000,ARTS,2.881615,5,Yes,No,0
654,Male,2005,SCI,2.8145,75,Yes,Yes,0
655,Male,2005,EDUC,2.70625,37,Yes,No,0
656,Male,2005,SCI,2.70625,2,Yes,Yes,0
657,Male,2006,SCI,2.92275,110,Yes,No,0
658,Male,2002,SCI,2.61965,34,No,No,0
659,Male,2004,ARTS,3.05265,54,Yes,No,0
660,Male,1999,BUS,2.8145,46,Yes,No,1
661,Male,2003,BUS,3.897,32,Yes,No,0
662,Male,2005,ARTS,2.53305,116,Yes,No,0
663,Male,2006,EDUC,2.74955,92,Yes,No,0
664,Male,2006,FCAT,2.7279,2,Yes,No,0
665,Female,2005,ARTS,3.09595,68,Yes,No,0
666,Male,2005,BUS,3.1176,58,Yes,Yes,0
667,Male,2006,EDUC,2.7279,77,Yes,No,1
668,Male,2004,SCI,3.031,99,Yes,Yes,0
669,Male,2005,ARTS,3.2042,117,Yes,No,1
670,Male,1996,ARTS,2.165,91,Yes,No,0
671,Male,2004,SCI,3.26915,104,Yes,Yes,0
672,Male,1994,SCI,2.598,95,No,No,1
673,Male,2005,ARTS,2.92275,17,Yes,Yes,0
674,Male,2002,ARTS,2.61965,105,Yes,No,0
675,Male,2006,HSCI,2.5114,103,Yes,No,0
676,Male,2001,EDUC,3.18255,76,Yes,No,1
677,Male,2006,ARTS,3.464,65,Yes,No,0
678,Male,2006,EDUC,2.87945,115,Yes,No,0
679,Female,1974,EDUC,2.165,24,Yes,No,1
680,Male,2005,APSC,3.26915,19,Yes,Yes,0
681,Male,2002,HSCI,2.6846,70,Yes,No,0
682,Male,2001,SCI,3.031,74,Yes,Yes,0
683,Male,2004,BUS,3.6805,68,Yes,Yes,1
684,Male,1980,SCI,2.881615,28,Yes,No,1
685,Female,1975,BUS,2.881615,17,Yes,No,0
686,Female,1978,ENV,2.165,71,No,No,0
687,Female,1983,BUS,2.598,26,Yes,No,1
688,Female,2006,ARTS,2.87945,41,Yes,No,0
689,Female,1981,ENV,2.598,65,No,No,0
690,Female,1954,APSC,2.881615,98,Yes,No,1
691,Female,1976,ENV,2.881615,25,Yes,No,1
692,Female,1983,BUS,2.881615,22,Yes,No,0
693,Female,2003,HSCI,3.031,4,Yes,No,0
694,Female,1989,FCAT,2.165,79,Yes,No,1
695,Female,1980,ENV,2.881615,105,Yes,No,0
696,Female,2006,APSC,3.09595,10,Yes,No,1
697,Female,1979,SCI,3.57225,18,No,No,0
698,Female,2004,HSCI,3.3341,79,Yes,No,0
699,Female,2002,BUS,3.031,95,Yes,No,0
700,Female,1985,FCAT,3.031,11,Yes,No,1
701,Female,2004,BUS,2.8145,1,Yes,No,0
702,Female,1975,APSC,2.881615,42,Yes,No,1
703,Female,1981,HSCI,4.1135,21,Yes,No,1
704,Female,1992,ENV,2.598,25,No,No,1
705,Female,1977,SCI,2.165,32,Yes,No,0
706,Female,1987,ENV,2.598,23,No,Yes,1
707,Female,1983,SCI,2.881615,68,No,No,0
708,Female,1964,BUS,3.2475,20,Yes,No,0
709,Female,1977,HSCI,2.598,45,Yes,No,0
710,Female,1974,SCI,2.881615,17,No,No,1
711,Female,1979,ENV,2.881615,102,No,No,1
712,Female,1979,FCAT,2.165,4,Yes,No,1
713,Female,1991,BUS,2.881615,7,Yes,No,0
714,Female,2006,ARTS,3.09595,84,Yes,No,0
715,Female,1981,BUS,2.598,110,Yes,No,0
716,Female,1980,SCI,3.48565,56,No,No,0
717,Female,1995,ENV,2.881615,4,Yes,No,1
718,Female,1971,FCAT,3.031,12,Yes,No,1
719,Female,1987,ENV,2.66295,82,No,No,0
720,Female,2006,FCAT,3.0743,92,Yes,No,0
721,Female,1989,FCAT,2.881615,65,Yes,No,1
722,Female,2001,HSCI,2.48975,36,Yes,No,0
723,Female,2002,APSC,3.3774,89,Yes,No,0
724,Female,1991,SCI,3.031,28,No,No,1
725,Female,1983,ENV,2.8145,68,Yes,No,1
726,Female,1973,ARTS,3.031,31,Yes,No,0
727,Female,2005,FCAT,3.031,101,Yes,No,0
728,Female,1989,ENV,2.881615,47,No,No,1
729,Female,2004,APSC,2.83615,1,Yes,No,0
730,Female,2006,FCAT,3.05265,68,Yes,No,0
731,Female,2006,EDUC,2.598,110,Yes,Yes,1
732,Female,2003,BUS,3.031,96,Yes,No,0
733,Female,2003,HSCI,2.8578,50,Yes,No,0
734,Female,1990,APSC,2.8145,34,Yes,No,0
735,Female,1990,ENV,3.031,82,Yes,No,1
736,Female,2003,FCAT,2.3815,14,Yes,No,0
737,Female,1992,EDUC,3.031,98,Yes,No,0
738,Female,1994,HSCI,2.8145,71,Yes,No,1
739,Female,2005,APSC,2.96605,110,Yes,No,0
740,Female,2004,EDUC,3.4207,64,Yes,No,1
741,Female,2006,ARTS,2.6846,37,Yes,No,1
742,Female,2005,HSCI,2.9444,85,Yes,No,0
743,Female,2006,ARTS,3.0743,16,Yes,No,1
744,Female,1997,ENV,3.2475,79,No,No,1
745,Female,1972,EDUC,2.598,44,Yes,No,0
746,Female,1995,BUS,3.22585,0,Yes,No,1
747,Female,2002,BUS,2.8145,2,Yes,No,1
748,Female,1996,BUS,2.3815,119,Yes,No,0
749,Female,1994,FCAT,2.881615,69,Yes,No,1
750,Male,2006,ARTS,2.9011,51,Yes,No,0
751,Male,2003,FCAT,2.8145,52,Yes,No,0
752,Male,2004,ARTS,3.05265,2,Yes,Yes,0
753,Male,2003,ARTS,2.66295,110,Yes,Yes,0
754,Male,1992,ENV,2.881615,93,No,No,1
755,Female,2004,ARTS,2.6413,46,Yes,Yes,0
756,Female,2005,APSC,2.8578,74,Yes,No,1
757,Female,2006,FCAT,2.881615,90,Yes,No,1
758,Female,2001,ENV,2.8145,85,No,No,1
759,Female,2004,HSCI,2.40315,5,Yes,No,0
760,Male,1978,APSC,2.881615,101,Yes,No,0
761,Female,1997,BUS,2.70625,104,Yes,No,0
762,Female,2004,APSC,2.96605,45,Yes,No,0
763,Female,1983,SCI,2.165,94,No,No,0
764,Female,1984,APSC,2.881615,60,Yes,No,0
765,Female,1987,SCI,3.2475,42,No,No,0
766,Female,2004,APSC,2.598,55,Yes,No,0
767,Male,2004,ENV,3.2475,69,Yes,No,0
768,Male,1998,ENV,2.881615,113,No,No,0
769,Female,1970,SCI,2.881615,19,No,No,0
770,Female,2003,FCAT,2.8578,46,Yes,No,0
771,Male,2004,BUS,2.9011,53,Yes,Yes,0
772,Male,2006,EDUC,2.7279,40,Yes,No,1
773,Male,2005,ARTS,2.9444,74,Yes,No,0
774,Male,2006,SCI,2.79285,65,Yes,No,0
775,Male,2005,BUS,2.7279,30,Yes,No,0
776,Male,2002,BUS,3.031,101,Yes,No,1
777,Male,2005,BUS,3.5073,63,Yes,No,0
778,Male,2003,APSC,3.2042,89,Yes,No,1
779,Male,2004,EDUC,2.57635,90,Yes,No,0
780,Male,2006,EDUC,2.66295,57,Yes,Yes,0
781,Male,2006,EDUC,3.2475,54,Yes,Yes,0
782,Male,2004,FCAT,2.44645,45,Yes,No,1
783,Male,2006,ARTS,3.2908,109,Yes,Yes,0
784,Male,2006,ARTS,3.3341,94,Yes,No,0
785,Male,2004,EDUC,2.8145,23,Yes,Yes,0
786,Male,2005,SCI,2.61965,76,Yes,No,0
787,Male,2006,ARTS,3.31245,88,Yes,No,0
788,Male,2006,ARTS,3.2042,36,Yes,No,0
789,Male,2006,BUS,3.09595,40,Yes,Yes,1
790,Male,2004,APSC,3.18255,24,Yes,Yes,0
791,Male,2005,EDUC,2.9877,28,Yes,Yes,0
792,Female,1988,ARTS,2.598,30,Yes,No,1
793,Male,2005,SCI,3.13925,106,Yes,Yes,0
794,Male,2006,SCI,2.5547,102,Yes,No,0
795,Male,2006,EDUC,2.61965,1,Yes,Yes,0
796,Male,2006,EDUC,2.92275,119,Yes,Yes,0
797,Male,2005,ARTS,3.031,11,Yes,No,0
798,Male,2006,ARTS,3.13925,4,Yes,No,0
799,Male,2005,ENV,2.87945,60,Yes,Yes,0
800,Male,2006,EDUC,2.74955,90,Yes,No,0
801,Male,2002,ARTS,2.8145,55,Yes,Yes,0
802,Male,2006,SCI,2.53305,97,Yes,No,1
803,Male,2005,APSC,2.70625,77,Yes,No,0
804,Male,2006,EDUC,3.05265,70,Yes,No,0
805,Male,2005,EDUC,2.6413,36,Yes,No,0
806,Male,2004,APSC,2.5547,35,Yes,No,0
807,Male,2006,ARTS,3.0743,73,Yes,Yes,0
808,Male,2001,ENV,3.09595,28,Yes,No,0
809,Male,2004,EDUC,3.09595,79,Yes,No,1
810,Male,2004,ARTS,2.66295,37,Yes,No,0
811,Male,2002,SCI,2.48975,84,Yes,Yes,1
812,Male,2006,EDUC,2.4248,101,Yes,Yes,0
813,Male,2006,ARTS,2.92275,40,Yes,Yes,0
814,Male,2006,ARTS,3.5073,32,Yes,No,0
815,Male,2006,EDUC,3.09595,92,Yes,No,0
816,Male,2003,APSC,2.8145,111,Yes,No,0
817,Male,2004,ARTS,2.9444,80,Yes,No,0
818,Male,2006,ARTS,2.70625,12,Yes,No,0
819,Male,2004,ARTS,2.8578,5,Yes,Yes,0
820,Male,1999,SCI,2.66295,65,No,No,0
821,Male,2006,APSC,3.0743,7,Yes,Yes,0
822,Male,2005,APSC,3.18255,118,Yes,No,0
823,Male,2004,BUS,3.031,117,Yes,No,0
824,Male,2004,SCI,2.881615,63,Yes,Yes,0
825,Male,2003,EDUC,2.4681,95,Yes,Yes,0
826,Male,2006,FCAT,2.70625,99,Yes,No,0
827,Male,2006,EDUC,2.74955,8,Yes,No,1
828,Male,2006,ARTS,2.8578,22,Yes,Yes,0
829,Male,2006,ARTS,3.2042,70,Yes,No,0
830,Male,2005,FCAT,3.00935,94,Yes,No,1
831,Male,2004,HSCI,2.9444,20,Yes,No,1
832,Male,1977,SCI,2.881615,0,Yes,No,1
833,Male,2003,ENV,2.598,45,Yes,No,0
834,Female,1993,ENV,2.8145,61,Yes,No,1
835,Female,1978,FCAT,2.3815,1,Yes,No,1
836,Female,2006,FCAT,2.87945,103,Yes,No,0
837,Female,2005,FCAT,2.9877,74,Yes,No,1
838,Female,2001,HSCI,2.83615,100,Yes,No,0
839,Female,2002,ENV,3.2475,81,Yes,No,1
840,Female,2005,APSC,2.70625,43,Yes,No,0
841,Male,2005,APSC,2.3382,116,Yes,No,1
842,Female,2002,APSC,2.5114,87,Yes,No,0
843,Female,1995,ENV,2.881615,115,Yes,No,1
844,Male,2006,ARTS,3.18255,82,Yes,No,0
845,Male,2006,SCI,3.09595,4,Yes,No,0
846,Male,2001,APSC,2.48975,92,Yes,Yes,1
847,Male,1990,ENV,3.464,38,No,No,0
848,Male,2005,APSC,2.5547,65,Yes,No,0
849,Male,2006,BUS,2.6413,80,Yes,No,0
850,Male,2004,ARTS,3.09595,44,Yes,Yes,0
851,Male,2005,ARTS,2.87945,74,Yes,No,0
852,Male,2002,EDUC,2.6413,100,Yes,No,0
853,Male,2001,SCI,3.5506,12,Yes,Yes,0
854,Female,1990,ARTS,2.881615,92,Yes,Yes,0
855,Female,2006,FCAT,2.74955,118,Yes,No,0
856,Female,2003,EDUC,3.031,31,Yes,No,1
857,Female,2002,SCI,2.74955,108,Yes,No,1
858,Female,1996,BUS,2.881615,103,Yes,No,1
859,Female,2001,FCAT,2.48975,42,Yes,No,1
860,Female,2004,EDUC,2.3382,7,Yes,No,1
861,Female,2006,FCAT,2.9444,73,Yes,No,1
862,Female,1996,APSC,2.881615,88,Yes,No,1
863,Female,2003,ARTS,2.598,58,Yes,No,1
864,Female,1999,FCAT,2.881615,10,Yes,No,1
865,Female,2005,BUS,3.464,27,Yes,No,1
866,Female,2006,ARTS,2.7712,96,Yes,Yes,0
867,Female,1995,FCAT,2.8145,38,Yes,No,1
868,Female,1995,FCAT,2.881615,25,Yes,Yes,1
869,Female,2004,HSCI,2.96605,71,Yes,No,0
870,Female,2006,APSC,3.52895,101,Yes,No,0
871,Female,2004,HSCI,2.70625,25,Yes,No,0
872,Female,1991,FCAT,2.598,31,Yes,No,1
873,Female,1994,ENV,3.2475,45,No,No,0
874,Female,2003,HSCI,2.92275,27,Yes,Yes,0
875,Female,2006,BUS,3.2042,115,Yes,No,0
876,Female,2005,ARTS,2.9877,6,Yes,Yes,0
877,Female,2003,ARTS,2.57635,34,Yes,Yes,1
878,Female,1999,HSCI,2.8145,65,Yes,Yes,1
879,Female,2005,FCAT,2.92275,21,Yes,No,0
880,Female,2001,ARTS,2.598,113,Yes,No,1
881,Female,2005,ARTS,2.7279,21,Yes,Yes,0
882,Female,2005,APSC,3.22585,2,Yes,No,0
883,Female,1993,BUS,2.3815,45,Yes,No,1
884,Female,1992,BUS,2.881615,49,Yes,No,1
885,Male,2005,ARTS,2.74955,108,Yes,Yes,0
886,Male,1990,EDUC,2.598,7,Yes,No,0
887,Male,2003,EDUC,2.9444,3,Yes,No,0
888,Male,1971,SCI,2.3815,14,Yes,Yes,0
889,Male,2005,ARTS,2.9444,43,Yes,Yes,0
890,Male,2004,EDUC,3.13925,109,Yes,Yes,0
891,Male,2006,EDUC,3.44235,115,Yes,No,0
892,Male,1992,APSC,3.18255,38,Yes,No,1
893,Male,2003,ARTS,3.2475,119,Yes,Yes,0
894,Male,1998,SCI,3.031,75,No,No,1
895,Male,1998,BUS,3.2475,28,Yes,No,0
896,Male,2003,ENV,2.8145,72,No,No,1
897,Male,2006,EDUC,2.598,105,Yes,No,0
898,Male,2003,ARTS,2.8145,103,Yes,Yes,0
899,Male,2003,HSCI,2.4248,61,Yes,No,0
900,Male,2005,FCAT,2.7712,83,Yes,Yes,0
901,Male,2005,APSC,2.4681,33,Yes,No,1
902,Male,2005,SCI,2.5547,25,Yes,Yes,0
903,Male,1997,ARTS,2.8145,111,Yes,No,0
904,Male,2006,ARTS,3.13925,84,Yes,Yes,0
905,Male,2004,APSC,2.61965,86,Yes,No,1
906,Male,2005,ARTS,2.4681,17,Yes,Yes,0
907,Male,2004,FCAT,2.74955,62,Yes,No,1
908,Male,2005,SCI,3.13925,51,Yes,Yes,0
909,Male,2004,SCI,2.8145,53,Yes,No,0
910,Male,2004,APSC,3.2475,87,Yes,No,1
911,Male,2006,EDUC,3.13925,41,Yes,No,0
912,Male,2004,BUS,2.7712,92,Yes,No,0
913,Male,1986,ENV,3.031,101,No,No,1
914,Male,1982,SCI,2.8145,101,No,No,0
915,Male,1992,ARTS,3.031,53,Yes,No,1
916,Male,2002,EDUC,2.598,51,Yes,No,0
917,Male,1996,ENV,3.18255,12,No,No,1
918,Male,1987,SCI,2.881615,31,No,No,1
919,Male,1981,BUS,3.464,82,Yes,No,0
920,Male,1983,SCI,2.881615,80,No,Yes,0
921,Male,1995,SCI,3.031,65,No,Yes,0
922,Male,1989,SCI,2.881615,81,No,Yes,0
923,Male,2006,SCI,2.83615,57,Yes,No,1
924,Male,1985,ARTS,2.881615,38,Yes,Yes,1
925,Male,1987,ENV,2.598,26,No,No,0
926,Male,1998,ARTS,2.8145,77,Yes,Yes,0
927,Male,1992,BUS,3.031,53,Yes,No,1
928,Male,1987,SCI,2.881615,78,No,No,0
929,Male,1996,BUS,3.031,71,Yes,No,0
930,Male,2005,SCI,2.881615,72,Yes,No,1
931,Male,2006,APSC,2.70625,84,Yes,No,0
932,Male,2005,EDUC,2.48975,42,Yes,Yes,0
933,Male,1992,FCAT,2.3815,98,Yes,No,0
934,Male,1993,APSC,3.031,51,Yes,No,1
935,Male,1990,ARTS,2.165,13,Yes,No,0
936,Male,2004,APSC,3.13925,90,Yes,No,0
937,Male,1996,ARTS,2.881615,7,Yes,No,1
938,Male,1993,ENV,3.2475,34,No,No,0
939,Male,2006,EDUC,3.13925,17,Yes,No,0
940,Male,1993,SCI,2.881615,54,No,No,1
941,Male,2005,EDUC,2.3815,77,Yes,No,0
942,Male,2005,SCI,2.7712,51,Yes,Yes,0
943,Male,1993,SCI,2.881615,71,Yes,No,0
944,Male,1990,BUS,2.8145,48,Yes,No,1
945,Male,2006,HSCI,2.96605,7,Yes,Yes,0
946,Male,2006,HSCI,2.66295,36,Yes,No,0
947,Female,2005,APSC,3.3774,107,Yes,No,0
948,Female,2002,EDUC,2.881615,65,Yes,Yes,1
949,Female,1992,FCAT,2.165,80,Yes,No,0
950,Female,1963,APSC,3.031,76,Yes,No,1
951,Female,1994,ENV,2.8145,117,No,No,0
952,Female,1979,ENV,2.881615,77,No,No,1
953,Female,2004,BUS,3.031,40,Yes,No,0
954,Male,2005,ARTS,2.96605,104,Yes,No,1
955,Female,1998,FCAT,2.598,72,Yes,No,1
956,Female,2005,FCAT,2.70625,26,Yes,No,1
957,Female,2005,EDUC,2.8145,19,Yes,Yes,0
958,Female,2005,EDUC,2.48975,37,Yes,No,0
959,Female,2005,APSC,3.2475,11,Yes,Yes,0
960,Female,2005,FCAT,2.9011,41,Yes,No,1
961,Female,1996,FCAT,2.598,85,Yes,No,1
962,Female,2000,APSC,3.05265,100,Yes,No,0
963,Female,2006,ENV,2.87945,49,Yes,No,0
964,Female,2006,FCAT,3.22585,102,Yes,No,0
965,Female,2006,EDUC,2.61965,30,Yes,Yes,0
966,Female,2003,BUS,2.598,76,Yes,No,0
967,Female,1996,ENV,3.2042,64,No,No,1
968,Female,1966,BUS,2.881615,101,Yes,No,1
969,Female,1975,ENV,2.92275,52,No,No,1
970,Female,2000,FCAT,3.2475,116,Yes,No,0
971,Female,1999,FCAT,2.8145,39,Yes,No,0
972,Female,1991,APSC,2.881615,72,Yes,No,1
973,Female,1991,FCAT,2.881615,38,Yes,No,1
974,Female,1984,EDUC,2.3815,9,Yes,No,0
975,Female,1976,ENV,3.6805,28,No,No,0
976,Female,2006,FCAT,2.598,39,Yes,No,0
977,Female,2000,ARTS,2.881615,29,Yes,No,0
978,Female,2001,BUS,3.00935,1,Yes,Yes,0
979,Female,1985,ENV,2.881615,81,No,No,1
980,Female,2003,BUS,2.881615,27,Yes,No,0
981,Female,1990,FCAT,2.598,46,Yes,No,1
982,Female,1983,ENV,2.165,31,No,Yes,0
983,Female,2006,EDUC,2.9011,87,Yes,No,0
984,Female,1990,ENV,2.8145,101,No,No,0
985,Female,2005,APSC,2.7712,119,Yes,No,1
986,Female,2005,ARTS,3.3341,77,Yes,No,0
987,Female,1996,BUS,3.2475,88,Yes,No,0
988,Female,2006,ARTS,2.9011,88,Yes,No,1
989,Female,2005,SCI,2.74955,31,Yes,No,1
990,Female,2005,BUS,2.881615,26,Yes,No,1
991,Male,2006,ARTS,2.8145,53,Yes,No,0
992,Male,2006,ENV,2.92275,95,Yes,No,0
993,Male,2006,EDUC,3.09595,55,Yes,No,1
994,Male,2005,SCI,3.2475,30,Yes,No,0
995,Male,1993,SCI,3.2475,113,Yes,No,0
996,Male,1991,SCI,2.8145,23,No,Yes,0
997,Male,2004,ARTS,2.44645,34,Yes,Yes,0
998,Male,2002,BUS,2.8145,29,Yes,No,0
999,Male,2005,HSCI,2.48975,96,Yes,No,0
1000,Male,2006,ARTS,3.1609,54,Yes,No,1
1001,Male,2006,ARTS,2.8578,63,Yes,No,1
1002,Male,2006,FCAT,2.5114,32,Yes,No,1
1003,Male,2006,APSC,3.52895,45,Yes,No,0
1004,Male,2005,APSC,2.6413,90,Yes,Yes,0
1005,Male,2006,SCI,2.9444,96,Yes,No,1
1006,Male,2006,BUS,3.0743,32,Yes,No,0
